fincode,invdate,percent_aum,schemecode
1113398,2026-05-31,1.82,29571
1133548,2026-05-31,1.80,29571
1129185,2026-05-31,1.36,29571
1122033,2026-05-31,0.72,29571
1133501,2026-05-31,0.16,29571
1133553,2026-05-31,0.10,29571
1115804,2026-05-31,6.36,46227
1121249,2026-05-31,5.94,46227
1064710,2026-05-31,4.44,46227
1118607,2026-05-31,3.69,46227
1116550,2026-05-31,2.96,46227
1120770,2026-05-31,2.58,46227
1065798,2026-05-31,2.22,46227
1117623,2026-05-31,2.21,46227
1120583,2026-05-31,1.99,46227
1108268,2026-05-31,1.84,46227
1117474,2026-05-31,1.00,46227
1117765,2026-05-31,0.74,46227
1063435,2026-05-31,0.74,46227
1113960,2026-05-31,0.52,46227
1116666,2026-05-31,0.37,46227
1119324,2026-05-31,0.37,46227
1117058,2026-05-31,0.33,46227
1037453,2026-05-31,6.08,46227
1066049,2026-05-31,5.60,46227
1064559,2026-05-31,4.50,46227
1099771,2026-05-31,3.90,46227
1066052,2026-05-31,3.74,46227
1062666,2026-05-31,3.72,46227
1105151,2026-05-31,3.71,46227
1063270,2026-05-31,3.35,46227
1064310,2026-05-31,2.61,46227
1064709,2026-05-31,2.25,46227
1067635,2026-05-31,1.87,46227
1065936,2026-05-31,1.87,46227
1111958,2026-05-31,1.78,46227
1065728,2026-05-31,1.50,46227
1068719,2026-05-31,1.49,46227
1064417,2026-05-31,1.12,46227
1068744,2026-05-31,1.12,46227
1095579,2026-05-31,1.04,46227
1123729,2026-05-31,0.74,46227
1105153,2026-05-31,0.74,46227
1062573,2026-05-31,0.74,46227
1098509,2026-05-31,0.38,46227
1065712,2026-05-31,0.37,46227
1064414,2026-05-31,0.37,46227
1066043,2026-05-31,0.37,46227
1105154,2026-05-31,0.37,46227
1111234,2026-05-31,0.37,46227
1065711,2026-05-31,0.30,46227
1109577,2026-05-31,0.22,46227
1065856,2026-05-31,0.21,46227
1065857,2026-05-31,0.19,46227
1064309,2026-05-31,0.07,46227
1062383,2026-05-31,0.07,46227
1065774,2026-05-31,0.00,46227
1114267,2026-05-31,1.46,46227
1102866,2026-05-31,0.75,46227
1130546,2026-05-31,5.99,3381
1116938,2026-05-31,5.89,3381
1119324,2026-05-31,5.83,3381
1120583,2026-05-31,5.65,3381
1123189,2026-05-31,4.37,3381
1131598,2026-05-31,4.10,3381
1123676,2026-05-31,3.76,3381
1134385,2026-05-31,3.74,3381
1128057,2026-05-31,3.71,3381
1128711,2026-05-31,3.44,3381
1128710,2026-05-31,3.30,3381
1120423,2026-05-31,2.28,3381
1124563,2026-05-31,2.15,3381
1118728,2026-05-31,1.96,3381
1117182,2026-05-31,1.96,3381
1119355,2026-05-31,1.91,3381
1122369,2026-05-31,1.89,3381
1120770,2026-05-31,1.89,3381
1126160,2026-05-31,1.87,3381
1127672,2026-05-31,1.86,3381
1128869,2026-05-31,1.85,3381
1125735,2026-05-31,1.84,3381
1110124,2026-05-31,1.84,3381
1125081,2026-05-31,1.61,3381
1125080,2026-05-31,1.57,3381
1120742,2026-05-31,1.56,3381
1063435,2026-05-31,1.52,3381
1128938,2026-05-31,1.17,3381
1114906,2026-05-31,1.12,3381
1118607,2026-05-31,0.39,3381
1133401,2026-05-31,5.45,3381
1133387,2026-05-31,4.10,3381
1132280,2026-05-31,1.89,3381
1116513,2026-05-31,1.13,3381
1130773,2026-05-31,0.72,3381
1131872,2026-05-31,0.72,3381
1097078,2026-05-31,0.37,3381
1111937,2026-05-31,0.37,3381
1131893,2026-05-31,0.08,3381
1127041,2026-05-31,0.04,3381
1127111,2026-05-31,0.04,3381
1127510,2026-05-31,0.00,3381
207979,2026-05-31,0.02,3439
1112784,2026-05-31,1.94,46975
1070750,2026-05-31,24.61,46975
1070888,2026-05-31,20.01,46975
1071814,2026-05-31,14.28,46975
1075295,2026-05-31,7.55,46975
1070751,2026-05-31,5.00,46975
1067924,2026-05-31,4.64,46975
1069997,2026-05-31,4.19,46975
1071641,2026-05-31,3.09,46975
1071594,2026-05-31,2.70,46975
1070884,2026-05-31,1.92,46975
1111717,2026-05-31,1.54,46975
1105438,2026-05-31,1.16,46975
1110054,2026-05-31,1.15,46975
1108720,2026-05-31,0.92,46975
1116579,2026-05-31,0.77,46975
1069944,2026-05-31,0.77,46975
1069399,2026-05-31,0.37,46975
1068682,2026-05-31,0.02,46975
1129185,2026-05-31,22.45,1084
1115839,2026-05-31,0.39,1084
1085746,2026-05-31,0.16,1084
1066858,2026-05-31,0.02,1084
1037453,2026-05-31,0.01,1084
1123540,2026-05-31,9.63,1084
1112620,2026-05-31,8.14,1084
1120747,2026-05-31,7.77,1084
1124503,2026-05-31,7.73,1084
1126149,2026-05-31,3.87,1084
1132077,2026-05-31,3.81,1084
1120734,2026-05-31,1.94,1084
1114906,2026-05-31,1.94,1084
1122652,2026-05-31,1.94,1084
1127202,2026-05-31,1.93,1084
1124426,2026-05-31,1.92,1084
1131171,2026-05-31,1.89,1084
1123292,2026-05-31,1.17,1084
1127240,2026-05-31,0.77,1084
1120181,2026-05-31,0.23,1084
1132287,2026-05-31,4.43,1084
1133135,2026-05-31,3.67,1084
1133438,2026-05-31,2.93,1084
1131054,2026-05-31,1.88,1084
1131209,2026-05-31,1.87,1084
1131816,2026-05-31,1.87,1084
1132187,2026-05-31,1.85,1084
1132462,2026-05-31,1.49,1084
1133092,2026-05-31,0.80,43376
1128716,2026-05-31,0.40,43376
1134213,2026-05-31,7.91,883
1134214,2026-05-31,7.91,883
1134211,2026-05-31,7.90,883
1134407,2026-05-31,7.89,883
1129217,2026-05-31,3.98,883
1133735,2026-05-31,3.97,883
1134393,2026-05-31,3.95,883
1129551,2026-05-31,7.91,883
1130215,2026-05-31,4.00,883
1133705,2026-05-31,3.99,883
1134212,2026-05-31,3.95,883
1134202,2026-05-31,3.95,883
1133869,2026-05-31,15.83,883
1134392,2026-05-31,3.96,883
1123069,2026-05-31,4.88,21956
1096059,2026-05-31,4.47,21956
1120390,2026-05-31,4.07,21956
1120972,2026-05-31,4.06,21956
1120583,2026-05-31,3.25,21956
1058301,2026-05-31,2.85,21956
1064711,2026-05-31,2.45,21956
1121526,2026-05-31,2.04,21956
1064059,2026-05-31,2.04,21956
1122034,2026-05-31,2.03,21956
1122197,2026-05-31,2.03,21956
1115118,2026-05-31,2.03,21956
1070696,2026-05-31,2.03,21956
1120423,2026-05-31,2.02,21956
1120796,2026-05-31,1.63,21956
1127994,2026-05-31,1.62,21956
1078589,2026-05-31,1.22,21956
1068748,2026-05-31,1.22,21956
1096576,2026-05-31,1.21,21956
1132178,2026-05-31,6.98,21956
1131796,2026-05-31,5.87,21956
1132148,2026-05-31,5.82,21956
1112784,2026-05-31,4.13,21956
1132158,2026-05-31,3.88,21956
1132181,2026-05-31,3.86,21956
1133103,2026-05-31,3.85,21956
1064709,2026-05-31,2.06,21956
1132172,2026-05-31,1.94,21956
1132196,2026-05-31,1.94,21956
1066049,2026-05-31,1.65,21956
1132199,2026-05-31,1.55,21956
1132515,2026-05-31,1.16,21956
1133138,2026-05-31,1.15,21956
1133406,2026-05-31,1.15,21956
1132114,2026-05-31,0.82,21956
1132738,2026-05-31,0.78,21956
1131830,2026-05-31,0.78,21956
1095012,2026-05-31,0.52,21956
207979,2026-05-31,0.03,21956
207979,2026-05-31,0.01,3646
1133276,2026-05-31,8.25,43784
1132453,2026-05-31,8.25,43784
1128716,2026-05-31,2.06,43784
1128946,2026-05-31,1.65,43784
1133091,2026-05-31,1.24,43784
1105001,2026-05-31,3.34,13460
1123942,2026-05-31,2.34,13460
1129462,2026-05-31,2.09,13460
1118363,2026-05-31,2.09,13460
1123723,2026-05-31,2.09,13460
1120423,2026-05-31,2.07,13460
1112719,2026-05-31,0.84,13460
1121569,2026-05-31,0.84,13460
1124413,2026-05-31,0.01,13460
1130452,2026-05-31,4.11,13460
1134201,2026-05-31,2.89,13460
1133355,2026-05-31,2.88,13460
1130048,2026-05-31,9.00,13460
1133130,2026-05-31,6.13,13460
1133401,2026-05-31,4.09,13460
1132242,2026-05-31,3.97,13460
1132911,2026-05-31,3.94,13460
1133843,2026-05-31,3.27,13460
1133256,2026-05-31,2.76,13460
1133349,2026-05-31,2.04,13460
1130467,2026-05-31,2.04,13460
1132780,2026-05-31,2.00,13460
1132070,2026-05-31,1.99,13460
1132148,2026-05-31,1.99,13460
1132583,2026-05-31,1.98,13460
1132466,2026-05-31,1.98,13460
1132463,2026-05-31,1.98,13460
1133131,2026-05-31,1.97,13460
1133438,2026-05-31,1.97,13460
1133444,2026-05-31,1.97,13460
1133089,2026-05-31,1.18,13460
1133987,2026-05-31,2.08,13460
1134267,2026-05-31,2.06,13460
1130653,2026-05-31,2.04,13460
1131394,2026-05-31,2.01,13460
1131404,2026-05-31,2.01,13460
1132514,2026-05-31,1.98,13460
1131374,2026-05-31,1.20,13460
1131397,2026-05-31,8.79,44412
1131599,2026-05-31,6.59,44412
1133276,2026-05-31,4.40,44412
1132453,2026-05-31,8.79,44412
1133108,2026-05-31,8.79,44412
1133347,2026-05-31,6.59,44412
1128716,2026-05-31,1.32,44412
1128946,2026-05-31,0.44,44412
1131720,2026-05-31,0.44,44412
1131770,2026-05-31,0.44,44412
1133412,2026-05-31,0.44,44412
1110050,2026-05-31,0.89,45360
1062534,2026-05-31,0.44,45360
1061532,2026-05-31,0.44,45360
1133435,2026-05-31,4.15,45360
1133124,2026-05-31,2.20,45360
1132053,2026-05-31,2.20,45360
1130273,2026-05-31,2.15,45360
1132931,2026-05-31,2.15,45360
1131943,2026-05-31,2.15,45360
1134302,2026-05-31,2.11,45360
1133984,2026-05-31,2.11,45360
1133968,2026-05-31,2.07,45360
1133904,2026-05-31,2.06,45360
1133158,2026-05-31,2.06,45360
1133130,2026-05-31,4.31,45360
1133349,2026-05-31,4.31,45360
1133401,2026-05-31,4.31,45360
1130416,2026-05-31,4.30,45360
1132738,2026-05-31,4.24,45360
1131587,2026-05-31,4.23,45360
1131865,2026-05-31,4.22,45360
1133104,2026-05-31,4.15,45360
1128633,2026-05-31,2.20,45360
1133376,2026-05-31,2.20,45360
1130467,2026-05-31,2.15,45360
1130417,2026-05-31,2.15,45360
1131545,2026-05-31,2.12,45360
1132863,2026-05-31,2.12,45360
1132462,2026-05-31,2.11,45360
1132780,2026-05-31,2.11,45360
1133100,2026-05-31,2.08,45360
1130336,2026-05-31,1.98,45360
1131892,2026-05-31,1.69,45360
1133135,2026-05-31,1.41,45360
1131636,2026-05-31,2.14,45360
1131798,2026-05-31,2.13,45360
1130486,2026-05-31,0.87,45360
1133107,2026-05-31,0.84,45360
1133075,2026-05-31,0.84,45360
1133378,2026-05-31,0.27,45360
1133092,2026-05-31,1.78,43438
1131720,2026-05-31,0.89,43438
1133091,2026-05-31,0.71,43438
1109577,2026-05-31,73.13,46871
1058233,2026-05-31,14.29,46871
1032969,2026-05-31,8.53,46871
1040497,2026-05-31,2.73,46871
1117182,2026-05-31,7.27,535
1129485,2026-05-31,6.70,535
1122625,2026-05-31,4.55,535
1108268,2026-05-31,4.53,535
1126027,2026-05-31,4.52,535
1127735,2026-05-31,4.49,535
1129003,2026-05-31,4.49,535
1124503,2026-05-31,3.17,535
1116666,2026-05-31,2.27,535
1124734,2026-05-31,2.26,535
1123118,2026-05-31,2.26,535
1078589,2026-05-31,1.36,535
1118765,2026-05-31,0.90,535
1118607,2026-05-31,0.45,535
1117058,2026-05-31,0.45,535
1128744,2026-05-31,4.54,535
1130048,2026-05-31,4.46,535
1132475,2026-05-31,4.32,535
1133089,2026-05-31,4.30,535
1131830,2026-05-31,3.05,535
1129599,2026-05-31,2.24,535
1132863,2026-05-31,2.19,535
1132780,2026-05-31,2.18,535
1132186,2026-05-31,2.17,535
1133195,2026-05-31,2.14,535
1133306,2026-05-31,2.14,535
1132463,2026-05-31,1.29,535
1132456,2026-05-31,2.15,535
1133898,2026-05-31,2.26,535
1100612,2026-05-31,4.26,535
1127664,2026-05-31,2.25,535
1064309,2026-05-31,0.92,535
1116573,2026-05-31,4.60,35846
1108267,2026-05-31,0.92,35846
1133869,2026-05-31,9.12,35846
1131720,2026-05-31,3.67,35846
1129123,2026-05-31,1.83,35846
1128716,2026-05-31,0.62,35846
1131770,2026-05-31,0.13,35846
1128941,2026-05-31,4.58,35846
1133928,2026-05-31,4.55,35846
1134221,2026-05-31,4.53,35846
1130127,2026-05-31,4.52,35846
1133445,2026-05-31,2.29,35846
1129573,2026-05-31,2.27,35846
1134292,2026-05-31,6.79,35846
1133440,2026-05-31,4.58,35846
1133486,2026-05-31,4.58,35846
1133962,2026-05-31,4.54,35846
1134415,2026-05-31,4.53,35846
1134479,2026-05-31,3.16,35846
1133118,2026-05-31,2.29,35846
1133418,2026-05-31,2.29,35846
1133512,2026-05-31,2.29,35846
1134276,2026-05-31,2.27,35846
1134480,2026-05-31,2.26,35846
1134481,2026-05-31,2.26,35846
1134482,2026-05-31,2.25,35846
1134444,2026-05-31,2.25,35846
1131540,2026-05-31,1.84,35846
1133903,2026-05-31,1.81,35846
1134435,2026-05-31,1.35,35846
207979,2026-05-31,0.03,3450
1127510,2026-05-31,8.50,12380
1117690,2026-05-31,6.57,12380
1129571,2026-05-31,6.54,12380
1130514,2026-05-31,4.70,12380
1116010,2026-05-31,3.87,12380
1116516,2026-05-31,3.42,12380
1123705,2026-05-31,3.20,12380
1087229,2026-05-31,2.51,12380
1125450,2026-05-31,2.34,12380
1088974,2026-05-31,1.48,12380
1113543,2026-05-31,1.48,12380
1074678,2026-05-31,1.46,12380
1130158,2026-05-31,1.44,12380
1076030,2026-05-31,0.98,12380
1062410,2026-05-31,0.94,12380
1107779,2026-05-31,0.92,12380
1087993,2026-05-31,0.87,12380
1105445,2026-05-31,0.85,12380
1090499,2026-05-31,0.50,12380
1088015,2026-05-31,0.50,12380
1117956,2026-05-31,0.49,12380
1088957,2026-05-31,0.49,12380
1088956,2026-05-31,0.49,12380
1118005,2026-05-31,0.49,12380
1098828,2026-05-31,0.49,12380
1119345,2026-05-31,0.49,12380
1094219,2026-05-31,0.49,12380
1092165,2026-05-31,0.48,12380
1094217,2026-05-31,0.48,12380
1098817,2026-05-31,0.48,12380
1100137,2026-05-31,0.48,12380
1105954,2026-05-31,0.47,12380
1131724,2026-05-31,0.47,12380
1034721,2026-05-31,0.40,12380
1111947,2026-05-31,0.40,12380
1102071,2026-05-31,0.37,12380
1131872,2026-05-31,0.36,12380
1102999,2026-05-31,0.34,12380
1132772,2026-05-31,0.31,12380
1133407,2026-05-31,0.27,12380
1010718,2026-05-31,0.27,12380
1132112,2026-05-31,0.25,12380
1132301,2026-05-31,0.19,12380
1097127,2026-05-31,0.12,12380
1098825,2026-05-31,0.09,12380
1028206,2026-05-31,0.03,12380
1130063,2026-05-31,1.04,12380
1130065,2026-05-31,1.04,12380
1130064,2026-05-31,0.76,12380
1132199,2026-05-31,4.63,12380
1132290,2026-05-31,4.62,12380
1132066,2026-05-31,2.32,12380
1118495,2026-05-31,2.45,45451
1115503,2026-05-31,2.45,45451
1128974,2026-05-31,7.32,45451
1133863,2026-05-31,4.86,45451
1134458,2026-05-31,4.82,45451
1128744,2026-05-31,2.45,45451
1130143,2026-05-31,2.44,45451
1132625,2026-05-31,2.44,45451
1133430,2026-05-31,2.44,45451
1133446,2026-05-31,2.44,45451
1128941,2026-05-31,2.44,45451
1134203,2026-05-31,2.42,45451
1134399,2026-05-31,2.41,45451
1134410,2026-05-31,2.41,45451
1133486,2026-05-31,4.88,45451
1133443,2026-05-31,4.88,45451
1133729,2026-05-31,4.86,45451
1133967,2026-05-31,4.84,45451
1133117,2026-05-31,2.45,45451
1133143,2026-05-31,2.45,45451
1133798,2026-05-31,2.43,45451
1133724,2026-05-31,2.43,45451
1134211,2026-05-31,2.41,45451
1134426,2026-05-31,2.41,45451
1134516,2026-05-31,2.40,45451
1133412,2026-05-31,4.89,45451
1133092,2026-05-31,2.45,45451
1131940,2026-05-31,2.44,45451
1129399,2026-05-31,2.43,45451
1129788,2026-05-31,2.42,45451
1134392,2026-05-31,2.42,45451
1128716,2026-05-31,0.16,45451
1068002,2026-05-31,5.28,13350
1127220,2026-05-31,5.00,13350
1126009,2026-05-31,4.49,13350
1122631,2026-05-31,4.14,13350
1128619,2026-05-31,2.70,13350
1128855,2026-05-31,2.68,13350
1118854,2026-05-31,2.61,13350
1123723,2026-05-31,2.61,13350
1108268,2026-05-31,2.57,13350
1124854,2026-05-31,2.56,13350
1125644,2026-05-31,2.55,13350
1125287,2026-05-31,2.55,13350
1067961,2026-05-31,2.47,13350
1129413,2026-05-31,1.61,13350
1123424,2026-05-31,1.56,13350
1129005,2026-05-31,1.54,13350
1118923,2026-05-31,1.50,13350
1132815,2026-05-31,1.49,13350
1121567,2026-05-31,1.48,13350
1128954,2026-05-31,1.08,13350
1124016,2026-05-31,1.05,13350
1127997,2026-05-31,0.99,13350
1129004,2026-05-31,0.59,13350
1130047,2026-05-31,0.52,13350
1120972,2026-05-31,0.50,13350
1108505,2026-05-31,0.50,13350
1133886,2026-05-31,0.50,13350
1132614,2026-05-31,2.00,13350
1130421,2026-05-31,1.01,13350
1100612,2026-05-31,4.16,13350
1112784,2026-05-31,3.62,13350
1079004,2026-05-31,2.02,13350
1131694,2026-05-31,4.74,13350
1131587,2026-05-31,2.37,13350
1131894,2026-05-31,2.37,13350
1131892,2026-05-31,2.37,13350
1133452,2026-05-31,2.34,13350
1133135,2026-05-31,2.33,13350
1129599,2026-05-31,1.46,13350
1132203,2026-05-31,1.41,13350
1133438,2026-05-31,1.40,13350
1132179,2026-05-31,0.94,13350
1133771,2026-05-31,2.46,13350
1130273,2026-05-31,2.41,13350
1128716,2026-05-31,1.48,13350
1120583,2026-05-31,9.93,50232
1120770,2026-05-31,9.93,50232
1127234,2026-05-31,7.44,50232
1133515,2026-05-31,4.98,50232
1118015,2026-05-31,2.98,50232
1063435,2026-05-31,2.97,50232
1120796,2026-05-31,2.49,50232
1111050,2026-05-31,2.46,50232
1123522,2026-05-31,1.49,50232
1113582,2026-05-31,0.50,50232
1133100,2026-05-31,9.39,50232
1133138,2026-05-31,9.38,50232
1133162,2026-05-31,7.03,50232
1132807,2026-05-31,4.70,50232
1133164,2026-05-31,2.35,50232
1133133,2026-05-31,0.50,50232
1128641,2026-05-31,0.50,50232
1129353,2026-05-31,0.50,50232
1128941,2026-05-31,0.50,50232
1133156,2026-05-31,9.37,50232
1133328,2026-05-31,9.36,50232
1129571,2026-05-31,28.63,3230
1127510,2026-05-31,20.30,3230
1123705,2026-05-31,18.77,3230
1122173,2026-05-31,9.59,3230
1132073,2026-05-31,4.94,3230
1129185,2026-05-31,4.72,3230
1130514,2026-05-31,3.38,3230
1118395,2026-05-31,2.52,3230
1122033,2026-05-31,2.51,3230
1132957,2026-05-31,2.47,3230
1132613,2026-05-31,3.13,2649
1111284,2026-05-31,5.18,2649
1111947,2026-05-31,3.19,2649
1104430,2026-05-31,2.53,2649
1110545,2026-05-31,1.03,2649
1131360,2026-05-31,0.52,2649
1134560,2026-05-31,4.19,2649
1124312,2026-05-31,3.80,2649
1124064,2026-05-31,3.63,2649
1129615,2026-05-31,3.48,2649
1133911,2026-05-31,3.41,2649
1132970,2026-05-31,3.13,2649
1131844,2026-05-31,3.12,2649
1124977,2026-05-31,2.89,2649
1122131,2026-05-31,2.63,2649
1126618,2026-05-31,2.62,2649
1126746,2026-05-31,2.61,2649
1133576,2026-05-31,2.61,2649
1133972,2026-05-31,2.60,2649
1132220,2026-05-31,2.59,2649
1133281,2026-05-31,2.57,2649
1128850,2026-05-31,2.50,2649
1126244,2026-05-31,1.78,2649
1130774,2026-05-31,1.56,2649
1131809,2026-05-31,1.06,2649
1120689,2026-05-31,1.04,2649
1133580,2026-05-31,0.72,2649
1122653,2026-05-31,0.63,2649
1128879,2026-05-31,0.42,2649
1125521,2026-05-31,0.33,2649
1125915,2026-05-31,0.29,2649
1121973,2026-05-31,0.21,2649
1122847,2026-05-31,0.10,2649
1133454,2026-05-31,2.63,2649
1130300,2026-05-31,2.20,2649
1133583,2026-05-31,1.55,2649
1132453,2026-05-31,4.85,48051
1131559,2026-05-31,1.05,48051
1131720,2026-05-31,1.05,48051
1133092,2026-05-31,0.53,48051
1129551,2026-05-31,5.26,41872
1134255,2026-05-31,5.26,41872
1134212,2026-05-31,5.26,41872
1134406,2026-05-31,5.26,41872
1134202,2026-05-31,5.26,41872
1128941,2026-05-31,2.66,41872
1134410,2026-05-31,2.62,41872
1134440,2026-05-31,5.32,41872
1134009,2026-05-31,5.28,41872
1133908,2026-05-31,5.28,41872
1134211,2026-05-31,5.26,41872
1134356,2026-05-31,5.25,41872
1131720,2026-05-31,10.66,41872
1133730,2026-05-31,10.61,41872
1129185,2026-05-31,6.05,210
1084722,2026-05-31,5.06,210
1118393,2026-05-31,3.20,210
1121839,2026-05-31,2.67,210
1127240,2026-05-31,2.65,210
1115804,2026-05-31,2.14,210
1114438,2026-05-31,2.13,210
1113513,2026-05-31,2.13,210
1126149,2026-05-31,2.02,210
1127658,2026-05-31,1.94,210
1124735,2026-05-31,1.92,210
1122592,2026-05-31,1.92,210
1132501,2026-05-31,1.90,210
1121362,2026-05-31,1.71,210
1108608,2026-05-31,1.70,210
1120064,2026-05-31,1.60,210
1068804,2026-05-31,1.60,210
1124660,2026-05-31,1.60,210
1123705,2026-05-31,1.50,210
1130544,2026-05-31,1.48,210
1124489,2026-05-31,1.07,210
1123069,2026-05-31,1.07,210
1126039,2026-05-31,1.06,210
1133969,2026-05-31,1.06,210
1092067,2026-05-31,1.06,210
1132673,2026-05-31,1.06,210
1124426,2026-05-31,1.06,210
1132816,2026-05-31,1.05,210
1129661,2026-05-31,1.05,210
1127721,2026-05-31,1.02,210
1132500,2026-05-31,0.95,210
1114550,2026-05-31,0.85,210
1124734,2026-05-31,0.85,210
1105168,2026-05-31,0.84,210
1126793,2026-05-31,0.80,210
1125977,2026-05-31,0.74,210
1112784,2026-05-31,0.54,210
1117474,2026-05-31,0.53,210
1122197,2026-05-31,0.53,210
1124030,2026-05-31,0.53,210
1126629,2026-05-31,0.53,210
1126885,2026-05-31,0.53,210
1120423,2026-05-31,0.53,210
1128057,2026-05-31,0.53,210
1131293,2026-05-31,0.53,210
1129571,2026-05-31,0.51,210
1127510,2026-05-31,0.45,210
1086369,2026-05-31,0.44,210
1127782,2026-05-31,0.31,210
1117058,2026-05-31,0.27,210
1129341,2026-05-31,0.26,210
1065935,2026-05-31,0.11,210
1094003,2026-05-31,0.00,210
1128473,2026-05-31,1.37,210
1124738,2026-05-31,0.42,210
1125263,2026-05-31,0.41,210
1133467,2026-05-31,1.51,210
1132177,2026-05-31,1.02,210
1132672,2026-05-31,0.51,210
1115135,2026-05-31,40.27,46863
1112391,2026-05-31,5.22,46863
1113765,2026-05-31,13.52,46863
1116248,2026-05-31,10.42,46863
1113158,2026-05-31,5.71,46863
1114373,2026-05-31,5.65,46863
1119608,2026-05-31,5.61,46863
1119365,2026-05-31,3.47,46863
1114291,2026-05-31,3.38,46863
1117025,2026-05-31,1.10,46863
1105121,2026-05-31,1.08,46863
1120604,2026-05-31,0.56,46863
1121817,2026-05-31,0.55,46863
1121816,2026-05-31,0.55,46863
1122173,2026-05-31,41.30,1617
1127510,2026-05-31,10.38,1617
1129306,2026-05-31,8.18,1617
1126566,2026-05-31,5.56,1617
1129305,2026-05-31,5.46,1617
1129304,2026-05-31,5.46,1617
1130379,2026-05-31,2.87,1617
1130381,2026-05-31,2.84,1617
1126565,2026-05-31,2.79,1617
1130385,2026-05-31,2.56,1617
1130390,2026-05-31,2.56,1617
1129307,2026-05-31,2.28,1617
1130391,2026-05-31,2.04,1617
1129571,2026-05-31,1.16,1617
1130032,2026-05-31,0.98,1617
1130392,2026-05-31,0.79,1617
1126937,2026-05-31,0.65,1617
1010880,2026-05-31,0.07,1617
1088965,2026-05-31,0.01,1617
1112391,2026-05-31,92.82,47714
1108329,2026-05-31,5.85,47714
1086213,2026-05-31,17.87,46359
1086368,2026-05-31,11.56,46359
1086438,2026-05-31,6.79,46359
1084266,2026-05-31,6.26,46359
1086378,2026-05-31,4.34,46359
1083617,2026-05-31,3.89,46359
1085413,2026-05-31,3.75,46359
1086363,2026-05-31,3.74,46359
1083572,2026-05-31,3.69,46359
1083622,2026-05-31,3.63,46359
1086393,2026-05-31,3.05,46359
1086394,2026-05-31,2.98,46359
1085402,2026-05-31,2.50,46359
1102136,2026-05-31,2.39,46359
1086369,2026-05-31,1.89,46359
1085224,2026-05-31,1.87,46359
1086437,2026-05-31,1.86,46359
1086405,2026-05-31,1.62,46359
1084394,2026-05-31,1.25,46359
1085218,2026-05-31,1.25,46359
1083615,2026-05-31,1.25,46359
1086431,2026-05-31,1.24,46359
1116524,2026-05-31,1.22,46359
1084409,2026-05-31,1.00,46359
1083334,2026-05-31,0.78,46359
1086429,2026-05-31,0.68,46359
1084670,2026-05-31,0.62,46359
1085429,2026-05-31,0.62,46359
1083477,2026-05-31,0.62,46359
1086434,2026-05-31,0.62,46359
1102301,2026-05-31,0.60,46359
1075341,2026-05-31,0.49,46359
1084412,2026-05-31,0.25,46359
1083708,2026-05-31,0.13,46359
1085477,2026-05-31,0.12,46359
1085207,2026-05-31,0.06,46359
1085414,2026-05-31,0.03,46359
1119536,2026-05-31,8.09,35818
1122623,2026-05-31,5.74,35818
1129341,2026-05-31,4.75,35818
1116668,2026-05-31,2.46,35818
1012264,2026-05-31,0.61,35818
207979,2026-05-31,0.00,35818
1129185,2026-05-31,19.08,1281
1118108,2026-05-31,11.10,1281
1129571,2026-05-31,7.00,1281
1127510,2026-05-31,5.52,1281
1122044,2026-05-31,4.90,1281
1094993,2026-05-31,3.14,1281
1108251,2026-05-31,3.14,1281
1131289,2026-05-31,2.96,1281
1123705,2026-05-31,2.87,1281
1125059,2026-05-31,1.79,1281
1115135,2026-05-31,1.26,1281
1070924,2026-05-31,1.21,1281
1124637,2026-05-31,1.20,1281
1122033,2026-05-31,1.08,1281
1134215,2026-05-31,0.61,1281
1122173,2026-05-31,0.59,1281
1117677,2026-05-31,0.58,1281
1061279,2026-05-31,0.54,1281
1106050,2026-05-31,0.15,1281
1098825,2026-05-31,0.03,1281
1086827,2026-05-31,3.11,1281
1133017,2026-05-31,3.00,1281
1126783,2026-05-31,2.38,1281
1105261,2026-05-31,1.81,1281
1128056,2026-05-31,1.74,1281
1115605,2026-05-31,1.22,1281
1127689,2026-05-31,1.20,1281
1127191,2026-05-31,1.18,1281
1133972,2026-05-31,0.61,1281
1130063,2026-05-31,3.02,1281
1133138,2026-05-31,5.77,1281
1040396,2026-05-31,64.83,46358
1020229,2026-05-31,24.46,46358
1041653,2026-05-31,3.02,46358
1099699,2026-05-31,2.25,46358
1102385,2026-05-31,1.19,46358
1053783,2026-05-31,0.87,46358
1098746,2026-05-31,0.05,46358
1131720,2026-05-31,1.84,41901
1131770,2026-05-31,1.84,41901
1120770,2026-05-31,9.31,50798
1120893,2026-05-31,6.22,50798
1121882,2026-05-31,6.22,50798
1064059,2026-05-31,6.21,50798
1116979,2026-05-31,6.02,50798
1133515,2026-05-31,3.11,50798
1127234,2026-05-31,3.10,50798
1111050,2026-05-31,3.08,50798
1120742,2026-05-31,1.86,50798
1127836,2026-05-31,1.23,50798
1129148,2026-05-31,0.49,50798
1121327,2026-05-31,0.12,50798
1132148,2026-05-31,5.93,50798
1132199,2026-05-31,5.92,50798
1132618,2026-05-31,5.90,50798
1133138,2026-05-31,5.87,50798
1133306,2026-05-31,5.86,50798
1133450,2026-05-31,5.84,50798
1132057,2026-05-31,3.56,50798
1132287,2026-05-31,2.96,50798
1132617,2026-05-31,2.95,50798
1132505,2026-05-31,2.95,50798
